,Variance,Kurtosis,Skewness,PFD,Hjorth Mobility,Hjorth Complexity,Spectral Entropy,Seizure
15,1.796171239083995e-08,6.325408086270016,0.4900983309059652,0.5645638342046505,0.009872210392593008,180.52303765792809,0.5162452745892524,1
16,1.5658987788500817e-08,4.129328203318022,0.3766308374155553,0.559658176385421,0.011670906072259887,164.8790470224175,0.5252427362812726,1
17,2.1605636310326668e-08,1.7176039066916493,0.2201357413037939,0.5680277451139253,0.010246459996909344,189.92367293855807,0.5590923859276711,1
18,1.4244650305178063e-08,3.4685026026958923,-0.09005348194536142,0.5789333619248339,0.009191348566954636,203.7095677686568,0.591022174245568,1
19,1.764166313490775e-08,2.3157010180407087,0.2953570081683537,0.5811279969065974,0.006044954288445756,245.33678806039086,0.5083303637983156,1
20,1.883813364290399e-08,1.739936189477444,0.03482604126547358,0.5786886434569284,0.0068076053600706595,250.42547916415856,0.4998066850543148,1
21,1.815409257171302e-08,1.0170779612772571,0.07459261988011136,0.5698378423023657,0.01037337240858151,194.0829505285261,0.4765820306092498,1
22,1.66661430976152e-08,1.4132993808153351,0.0009081177596393095,0.572841808085181,0.008572308280430088,211.87986788733173,0.3830697642148224,1
23,2.5206084434857392e-08,5.043093788538101,0.0874882619781895,0.5659234429574879,0.011454431978732795,144.53131872129524,0.5256413721656383,1
24,2.2980413315688108e-08,2.6204692471555204,-0.09840702186496596,0.5652148364815989,0.010285494075208831,171.47936986942767,0.4842251356315408,1
25,1.9990201147317767e-08,1.7755548873594282,0.0682067924085244,0.5661415282414456,0.010182896254628444,180.8194487421741,0.3952146290531559,1
26,1.8866557406519898e-08,4.267236555179924,0.14592089945350425,0.5668853577428693,0.009808980600376136,183.9730995394904,0.4252759983637875,1
27,1.4207464693172807e-08,2.3367613645576326,-0.13285148703469216,0.5754488445677602,0.007216353185487789,244.27220054767804,0.3825108783195437,1
28,1.301801222176424e-08,3.4311511098282623,-0.2680846903333155,0.5673942864008502,0.010091197439101446,178.43584729352744,0.4502239114871476,1
29,1.2270138031125591e-08,1.562120769423485,0.015890067286832333,0.57014767373855,0.0094724653784409,197.19934698504917,0.3764065634278512,1
30,1.0935555484154216e-08,1.9870215772514048,0.17894648121711268,0.5729030551437279,0.009775071798445613,202.4337902190958,0.39893100807380977,1
31,1.2404436518205458e-08,0.9048716531181376,0.0008230046105725831,0.562145174285699,0.011209253390936563,184.8751916583737,0.4072332007800475,1
32,1.0630742764173203e-08,3.228102264594773,0.3318943866282707,0.5755810129399866,0.009928633591101757,189.1321329059116,0.4593199630782738,1
33,9.282762391087653e-09,2.0708712930992847,0.04695896419556278,0.5732682635505512,0.011048686436092909,186.95905254817836,0.4164821459038546,1
34,1.0120771797610449e-08,13.915156698078418,-0.9300410065209848,0.5747390912801934,0.008918466011108473,188.86399363086184,0.503077881169215,1
35,8.973937356875094e-09,3.040318839628325,-0.09746543725523732,0.5801712741112196,0.009422905152034877,195.7034172849572,0.3922355549002425,1
36,7.559088195468625e-09,1.646359992770252,-0.4302282031340693,0.5986503673347962,0.002768227890899102,249.9362643372746,0.3951548644759743,1
37,8.530145880333744e-09,2.537513717224304,0.035496414622720934,0.5839992420711344,0.005438236690442906,251.74327078691886,0.3969681522152157,1
38,1.2930640252160872e-08,7.46398313380292,0.3588353501209821,0.5770816502646324,0.006241681771836896,267.2967836958944,0.4108959305396398,1
39,1.2763038898914819e-08,10.616850087374504,0.6844152154907898,0.5842079977263309,0.007104292744027354,258.27904637914344,0.39375108747222426,1
40,1.2981208754391957e-08,1.4385433151663165,-0.02843293145913367,0.5756798189516125,0.00870768876688849,224.6280176783007,0.4527783352431656,1
41,1.0172902744792852e-08,1.8757546071637383,-0.15707337537074992,0.5831227526094857,0.009044479918147651,212.502533126754,0.4150159938054782,1
42,9.822535549178618e-09,1.06490343350296,0.03707826171617448,0.5862639724025439,0.0033898177996588893,265.44753164349703,0.4668950401770695,1
43,1.1811964839663776e-08,1.956897768236402,-0.09180014034423004,0.5776768245041564,0.008986546178455386,189.2031894854813,0.4259441832001064,1
44,1.2971437544073068e-08,1.1734028641933223,-0.09716716428791622,0.5701947389740863,0.006784119490165262,253.1897320868123,0.3853913462155742,1
45,8.157030115774448e-09,0.8291605136127348,-0.2562704861259621,0.5725062252313203,0.006193661251478757,247.44350864109344,0.4764620456569558,1
46,6.928024187359577e-09,7.829142335103997,0.28862124645937365,0.5750874440304098,0.005716840629185079,215.87157242567687,0.5554645631920614,1
47,6.1926072226444706e-09,2.0382049218422793,-0.06287085827657045,0.5847605690146053,0.004336104413239373,212.1868282331511,0.6454932537727135,1
48,8.019230060136452e-09,1.1354908299949782,-0.17380782179130305,0.5847248058656573,0.0057771477597852155,213.72074634612545,0.6516964691707199,1
49,9.429584599253996e-09,1.4758128566660231,-0.1478135994218402,0.5688693715989653,0.008069605285329559,198.3726090129088,0.6339107761412649,1
50,8.447194027873909e-09,1.9240773298912042,-0.09514632424183338,0.5760759833160701,0.008294708937478714,200.73936728320214,0.6390985897949939,1
51,9.535379112939592e-09,2.817318331134536,0.14500520408206652,0.5689374740315044,0.009299827139630108,188.20514089127755,0.6253008696625121,1
52,2.7090737073858493e-08,4.241643858049957,0.4229884237180028,0.5673125088732061,0.008277123493157826,208.42562183854753,0.472928890886075,1
53,8.989895822315051e-09,1.4523020962443738,-0.08287222038768821,0.5768553233779491,0.0070911107793423436,207.98041514411563,0.5873395267964343,1
54,8.019145829734333e-09,1.9182765934788495,0.008530632533078245,0.5771046314339353,0.005429472076793101,255.50755095640827,0.4960548552036158,1
55,8.100437063338002e-09,0.989069291308707,0.1819981490612633,0.5768911783952485,0.00681823150475979,224.20003146489853,0.5644663737630924,1
56,6.406640475737024e-09,0.3051747668254885,-0.1435409056111997,0.5818407387416229,0.0039698009311550115,253.9033249349036,0.4741826466961945,1
57,6.368266249620918e-09,0.4008638831370623,0.05436469180414701,0.586068637289244,0.0035332635425218265,265.52730972011534,0.5104811990790946,1
58,5.2354115234218795e-09,0.6065825175875647,0.0983693366835487,0.5930613946123425,0.003328635369553053,234.04340229144609,0.5274667517556603,1
59,5.673938980578887e-09,1.2254978176908242,-0.024150613544895203,0.5772063943025757,0.007307478144274556,219.89804173648383,0.5073840385092643,1
60,4.828690610067497e-09,-0.022491441515338037,0.09059919216529654,0.5890058964229891,0.0032510859439249464,255.33227860628162,0.5100200488635614,1
61,7.825615531393635e-09,0.9237619665410178,0.2336478295815466,0.5818238163515267,0.004171466164106215,303.29556099431665,0.529315912785952,1
62,6.493767567488175e-09,0.6891459244719315,0.11825202398123352,0.5836625806631232,0.006254076319890071,258.2667718026299,0.4719794744654522,1
63,7.766255474732402e-09,1.1102940264427743,-0.09004779133606393,0.5731191128503875,0.006874343969033671,262.17014379218654,0.4289229879994401,1
64,5.05203779832254e-09,0.10271409025592322,-0.05778470590743472,0.5892708535534378,0.0033616849538711238,283.60891811025886,0.4088373364036837,1
65,5.495119309219467e-09,0.501239225798399,0.10986783401411704,0.5914377998051462,0.004292304302626569,305.58045490069355,0.4825887947559184,1
66,5.331656767633449e-09,-0.07685129534869121,0.03659084449188521,0.5982894663021091,0.002642057367846812,268.5173399051544,0.4187733945531245,1
67,5.4953036411255305e-09,0.7413928113863983,-0.005743840576076668,0.6005908153415075,0.0024561469071311573,275.27827104142096,0.4190619796406596,1
68,5.143133705305904e-09,1.0229157739363997,0.03809210346756183,0.5977876764450372,0.0028863229039248236,269.13470258672277,0.4268605660275875,1
69,5.6338209032391625e-09,1.7784772385746732,0.360978311730682,0.5990580322626904,0.0037794368718602734,272.86646101523684,0.39958859166653504,1
70,5.458595986265967e-09,0.22148778462266536,-0.023086438859424283,0.5827675529631463,0.00439890233608268,304.390895685289,0.42737196974438496,1
71,6.0017831649347436e-09,1.2680649570861666,0.2387422551800542,0.5930835211500551,0.0031008211102230713,307.5682256451683,0.3513939038349058,1
72,9.278134202191759e-09,5.341104052772612,-0.005883316002568066,0.5899809478043637,0.003917152039327974,271.15684334218776,0.5048509752452496,1
73,1.2006775010212306e-08,1.9355809901097951,0.3904151142430677,0.5824017426562483,0.0035391954703432094,336.6119007689265,0.3786149855105433,1
74,7.686184306495713e-09,1.1033437728512805,0.2112633847992741,0.5844512819122042,0.003345123877839902,327.54956776222394,0.3726306428728653,1
75,4.869350694623042e-09,0.36899135435777936,0.1235321156986402,0.5896083682959002,0.0037556330823205687,300.82408538006257,0.3619663174937948,1
76,5.116813088079713e-09,0.4798180714773532,-0.2683197939229607,0.5941252785364439,0.002957391165046555,254.91761330332852,0.3960599691934388,1
77,5.239816138824036e-09,2.7939939936584177,0.19750658835058646,0.58629073985644,0.002678676994802006,315.826599742398,0.34264229592231704,1
78,1.1745318888150005e-09,1.2599881726818924,-0.0943063122462809,0.5849561500271511,0.003333954340732338,315.9197821507604,0.34701083023498186,1
79,1.2398942040000389e-09,1.0589453629886822,-0.21537715622876866,0.5908971411148788,0.0029611054525583475,282.2193336437432,0.4095664102215441,1
0,1.3689142803767554e-09,2.8273496269663734,0.3265430255281654,0.5790240462580186,0.0031599864552095827,329.1732345846221,0.360788676706738,0
1,2.8235463679422186e-09,2.8832038427786792,0.04027618019260462,0.5639684575993087,0.012762937423671938,142.3345959492263,0.5005124998645204,0
2,9.068480449468042e-10,3.7550473952012857,0.4845576318590902,0.5695103840759027,0.005107204949113428,261.77006990214585,0.4437383962216219,0
3,9.708464088309466e-10,2.990283112057041,0.4654764534564025,0.5710232899895855,0.004260594955622298,287.45723376619645,0.4557767746011174,0
4,1.0707309401071124e-09,2.398816293131899,0.2758024225810037,0.5722158287478061,0.003880439482434372,306.17241343352435,0.4704664731089089,0
5,1.0770532868714889e-09,2.594102164919359,0.07065405568273751,0.5760544006577442,0.004166178653937524,288.9819741096217,0.4826766547650054,0
6,4.1686019414539004e-09,4.518879510248622,0.6402157805585528,0.5722544949707461,0.006561170043266849,226.71489245845922,0.2611972389403225,0
7,1.6188823497560066e-09,4.5226000056716344,0.3718054355953884,0.5760751360921259,0.007675372154861956,221.54633625966312,0.44080261791875935,0
8,2.101082525447318e-09,3.6428957180065793,0.5480419614692351,0.5768904176062618,0.003884688857898176,306.57297235807874,0.35610523337351546,0
9,6.079338231943829e-10,4.445461577584032,0.04161484083526548,0.5796815339117029,0.004712370772880919,221.71257204859853,0.5486265305465048,0
10,1.759566421296264e-09,3.7133072012836736,0.5182163164555905,0.5796479224246355,0.0036519774570141173,299.553858331639,0.4091443218422585,0
11,1.9194009201706488e-09,2.2968822377703897,0.2764368245792521,0.5802299540881466,0.003570385012418685,299.4238449757582,0.3876437997614279,0
12,1.6889063471921596e-09,4.49529834282484,0.8656780666199785,0.5758353067208776,0.004307965453953172,291.5698949289081,0.4494725008085309,0
13,1.1945907283892525e-09,2.5926343254739384,0.4396633776620236,0.576985134352859,0.004234776287111112,293.398400786796,0.4644743459880802,0
14,2.3414068679043565e-09,5.280820410966947,0.4211820971741922,0.5749962065534223,0.004670737362206489,283.44680343618336,0.4005713355541817,0
15,1.2155149179051182e-09,2.220528613277687,0.10981345027050056,0.5805163383590652,0.003977870006751475,273.65518369729665,0.4439917968275822,0
16,8.302042129317474e-10,3.251708176255908,0.6598067082831628,0.5800508347619776,0.00429293541323229,242.8204098269529,0.5221613573370005,0
17,9.793135159053492e-10,6.506871131653444,0.5963169977197987,0.5811659355747792,0.003807822656216167,288.4451272136277,0.4389451020511149,0
18,1.0959803019365953e-09,1.1052752535854096,0.13963672150553852,0.5819228507269555,0.0037768137281837407,277.0952402662183,0.4584465697885321,0
19,9.11556986505657e-10,4.596797190200856,0.3630499268002212,0.5811547120240989,0.0040181646614704325,266.63034030821734,0.4949372133367247,0
20,2.2103206699842006e-09,3.4770600357186794,1.0048468660766534,0.58269533682593,0.0033532135357275607,309.0797636206194,0.3551576134852886,0
21,1.0385263935951443e-09,4.6884548181196335,1.028478556650169,0.5821433763080736,0.0038592877708265045,267.42059313023714,0.4581572174974445,0
22,1.4032524105898944e-09,3.547079006838734,0.8101592013788738,0.5831045021982316,0.003595236549317475,279.91927660672644,0.4436762440165928,0
23,8.514326567797932e-09,3.2564076019052632,0.2731265991605144,0.5687988823343249,0.0051191474098180294,300.1104489818485,0.20739151630947888,0
24,6.8509353526760696e-09,2.8570939462121188,0.3607547620132839,0.5679335909797859,0.004332327390073511,314.50876412097864,0.2688461717791336,0
25,1.0064933833805027e-08,5.234469728749066,0.7032228168894794,0.5684368032316574,0.005338986242218283,280.4867200658027,0.21449455055865727,0
26,4.689931999511704e-09,2.8388102131233577,-0.14444768794007345,0.5781690747514286,0.0032609283662175786,430.3477627463897,0.17977198811539732,0
27,2.4896984335352848e-09,4.2206142731397716,0.7610725920915892,0.5735772979416002,0.0045031923690032685,307.6250995653121,0.3276523942812668,0
28,1.2228263363832312e-09,3.2167619944066983,0.5478372491717771,0.577363026535195,0.0040620247530320855,281.5758256381623,0.4444479483947195,0
29,9.817380124380162e-10,2.4813998881550985,0.5060507815508789,0.5806186575204506,0.004170796551749299,256.9286252965278,0.4734446203033371,0
30,6.819159303729884e-09,4.842229509711486,0.8595630200673664,0.577108372231983,0.004362249374751566,289.58831686765524,0.2772386784361752,0
31,1.4493840858709973e-09,3.7424428491859687,0.4886102996817252,0.5783996199485723,0.004116165448474892,281.8221790946457,0.4300443753887853,0
32,6.054249308535687e-10,4.991060880079875,0.4459448884721325,0.5786319414642243,0.0044994123563498216,233.82168888211186,0.5552969219580436,0
33,1.389480798100342e-09,3.6541017552039534,0.8723220797776096,0.580094579445282,0.0043461049976788,256.7916073352273,0.4410023434367131,0
34,8.475446629563604e-10,5.062324947928835,0.7103142992543982,0.5795737261390491,0.00432975258442647,253.34046622304584,0.4888502875346203,0
35,6.782529742026837e-10,3.2224373322942106,0.562263501869504,0.5807398420504122,0.004469196400620603,244.39180278399732,0.5052183876963072,0
36,9.261634774563268e-10,4.664002079204631,0.7430435044356732,0.5738720999983373,0.005499863746158226,247.7600451200076,0.5102726314303715,0
37,1.9101120697781473e-09,1.8493769968738127,0.4263617051233983,0.581627198564775,0.0037886666682797063,284.1648262426122,0.4277864132238134,0
38,3.407626709338034e-09,3.3540827945026668,0.6302205480769726,0.5741934766109005,0.005374552563091713,248.07804514273326,0.2602920547408766,0
39,1.5778142774781465e-09,3.4009892098305934,0.8764065137317223,0.578717719672588,0.003790212958071164,275.5115334181673,0.4593183699820719,0
40,5.495327606065947e-09,2.9026528183218487,0.3404525037864192,0.5791327662381008,0.004893546409459431,244.7330266051764,0.34048220387046296,0
41,8.748630272959864e-10,2.461637863020735,0.709453417134195,0.5800424784148808,0.0043787476918363275,251.47971806889004,0.5182199694307853,0
42,5.360321656887987e-10,2.501468525915989,0.4763527036431282,0.5797257508697529,0.00492288743086631,216.2732092502597,0.5498994051004922,0
43,1.824759555444147e-09,4.195479871279507,0.510133612808557,0.5811317674074535,0.0035505269566938587,303.42935501915747,0.4469181150401982,0
44,8.604449464046245e-10,3.693012847971535,0.5924847068092554,0.5796316217768449,0.0045212008037444976,252.0334238098613,0.4511558789323831,0
45,7.998995109620197e-10,2.2248485397512234,0.4819436487030837,0.5789376936738967,0.0041762946344786325,254.4815490263834,0.4753312533715057,0
46,7.943978963585754e-10,1.8920596985740687,0.3759602635539891,0.5796935692436137,0.004458139497021678,235.21085444506485,0.4989706806273922,0
47,5.933274827335427e-10,2.240539155429764,0.2358746081779217,0.5795554223057916,0.004725185259094389,228.41490659087918,0.5244894335500184,0
48,5.77704282756824e-10,2.127294086443564,0.416190564496334,0.5780098653882005,0.004819749253480614,231.79381344572963,0.4937865474831567,0
49,9.45174050451963e-10,2.7630514293967323,0.5772451404027559,0.5798339546672239,0.004161248705589901,253.4915474882373,0.4954413713129749,0
50,9.898370565220584e-10,3.673438367409228,0.6718031900081401,0.5806788828511419,0.004148811032934804,266.6301574779491,0.44605464225884495,0
51,5.758303302067238e-10,2.1294333509579864,0.3413848764752558,0.5787345560217343,0.004830034609050826,242.63232919478733,0.4902607779416725,0
52,1.1089854890681065e-09,2.418543084127911,0.38529840431503376,0.5734482403508355,0.0055184551932470705,253.8400844787253,0.4571443130041508,0
53,3.210472342107042e-09,4.212418078326551,0.8439023748328016,0.5799139542969304,0.0038304587095893744,326.8015249777516,0.35198753013017997,0
54,2.3273635649937173e-09,2.112347727783805,0.4386871249329585,0.5765099926066218,0.004070230032924696,292.7492839698797,0.36407387593852014,0
55,2.697331700564108e-09,2.330826966594324,0.5179573080603252,0.5701495485253677,0.00547130939383911,246.71007514675185,0.36622681174080296,0
56,1.2390265150290421e-08,2.1324326511142115,0.4113542633365923,0.5726530520674341,0.004647915722164117,309.60288248565485,0.19481879429950533,0
57,2.705181616481279e-09,4.913026039856642,0.5039210686631804,0.5791221652384823,0.004084059676809171,295.7323920875821,0.3735513309706063,0
58,1.2355716931418855e-09,2.03914195724953,0.035768364422480624,0.5791563203283452,0.004456929393160189,272.2012400342583,0.3949920514593411,0
59,1.975050381888223e-09,4.5882340942617095,0.5169923219538735,0.5799965323374053,0.0035837880946610772,332.8942726782414,0.346450816549595,0
60,3.148877592659213e-09,4.20135208729436,0.021802917968747768,0.5793396652824742,0.0037354621006615773,342.6004541870529,0.3136418467071316,0
61,5.319748589149099e-09,1.9729448231702904,0.3556948283008771,0.5768070088375218,0.0036052638750595006,369.595560928432,0.301454889514757,0
62,2.0462036029863194e-09,3.0169844861101263,0.690404714659164,0.5816573174695233,0.003676325072065225,291.6711806372952,0.3770411582336404,0
63,2.004777326929471e-09,1.9329200314188733,0.3276105321315257,0.5799748550417927,0.0036994277034594967,310.6848998885023,0.3724188970369882,0
64,2.542361080948697e-09,3.7090484635179197,0.7919740996501892,0.5780384174437189,0.0035880959866030453,358.64907300027465,0.3267667903261622,0
65,3.193602412424722e-09,1.8397907465426617,0.14626152901473005,0.5737363187611361,0.004044520761133211,352.48425184964515,0.3055745669620802,0
66,2.633873599437499e-09,2.1847358729998083,0.6207550479651581,0.5773236729257365,0.004030637024300377,305.55016289774653,0.3640401901893617,0
67,4.205832250926249e-09,2.581990108076592,0.3157476650197022,0.574067952288364,0.004760677637107756,328.0886144002605,0.3189481620091491,0
68,2.9887187900819668e-09,1.7187088861313249,0.6316468741616529,0.5720632337942693,0.005543425369674518,284.1697911323051,0.4035088780908867,0
69,1.6854823176430705e-09,3.8830459480178887,0.34901409514940396,0.5700109382124764,0.004513521981135359,295.67494666226776,0.3679045595747789,0
70,1.3729072430030326e-09,2.875027194412285,0.4902311290700382,0.5695178621096022,0.004946161050665658,277.1722263257406,0.4507090941376024,0
71,2.744307764062326e-09,2.5228509307952467,0.6612613303438527,0.5686747141716944,0.005071649231726922,298.18556019009065,0.4151480530089521,0
72,1.97943773705584e-09,3.2084975266606737,0.5952208545351834,0.5707532373418331,0.004473507999660228,319.02638508697567,0.3875434177150384,0
73,1.968114000910288e-09,2.037538980932218,0.4319547676514937,0.5710720643224537,0.00556198695040282,246.8405760328672,0.3871776533261137,0
74,2.8062197450218933e-09,1.941143576214544,0.3051804941926465,0.5715327672765669,0.00396301483196683,343.99578882733164,0.3494578472472351,0
75,2.305852567845203e-09,4.885984959660184,0.8050956652144041,0.5698576981163194,0.004566570622611938,320.90292576343563,0.3725741423030598,0
76,3.1360650995077812e-09,3.005719883614645,0.5589076759543617,0.5704347813029997,0.003990817717111896,357.4494850971316,0.30488040750842804,0
77,2.3079964508750744e-09,4.323804302723093,0.765109660407948,0.5723514887821343,0.0042911812168081945,343.8915718552114,0.3093823134757949,0
78,2.792787217654341e-09,3.0854546169971795,0.3611883204131703,0.5748613724869408,0.004734121437388454,283.58175290064185,0.31313274247502904,0
79,3.362369237297889e-09,2.5701825209418327,0.3222062347095357,0.5735904181455562,0.0040409226918892505,343.6707973606029,0.2819548663610069,0
80,2.258048922612084e-09,7.122600808215221,0.8696099757717972,0.574419122042197,0.003801968500248857,356.132413816232,0.3087528964837185,0
81,3.534027666104252e-09,6.340936391500488,-0.2522342106540884,0.5699839657621533,0.005366046106324275,255.20548330381519,0.3330347628179589,0
82,5.786632542401e-09,15.76969200666989,-0.7139827073378121,0.5693517424507963,0.006486467937014346,271.54938587555483,0.31817097818730355,0
83,1.6042441331950455e-09,2.0310467918684894,-0.1693293652671227,0.5811216799898155,0.003761517239576335,296.5765508315259,0.3448910243406019,0
84,1.4115937227299792e-09,1.7779166826111457,0.23512747464447736,0.5748813508059633,0.005030873306502979,275.69310691294066,0.343165248737656,0
85,8.947352131959697e-10,4.313989845015992,0.6267535406922107,0.5693581407121583,0.005533028613161343,236.21232446937282,0.5862616004841792,0
86,6.091315045911166e-10,1.9976387810343068,0.3540696490441462,0.5765666284636976,0.005146865646471445,230.7914400714331,0.5824003237425864,0
87,7.907731431049033e-10,2.1385110191312275,0.41795497311137336,0.5790178040687185,0.004611456390814614,259.6926896042164,0.4368460842851768,0
88,5.746439760367963e-10,1.129936844041822,0.18096362764442053,0.5790435776901154,0.004699696119191491,240.054981221099,0.50681722480117,0
89,3.079098897876508e-09,2.7091287600022107,0.33288198174963063,0.5787936501274665,0.003437613478556348,335.7403113796116,0.3103787015476886,0
90,1.1003495144763724e-09,4.010059885867076,0.3127240143984864,0.5786588891402316,0.004471343890567769,245.14711492302777,0.4306130311675049,0
91,4.730150374366438e-10,2.353703909528248,0.5232912158079207,0.5794146058234779,0.004860467157769378,217.90365821285198,0.5943537699262087,0
92,8.975639790492321e-10,1.263013990198825,0.4725134520651086,0.5792563296799148,0.003911584320238046,273.719599496894,0.4850654026783234,0
93,1.5635777195991446e-09,1.19363165020008,0.3406300157593473,0.5732446348160886,0.005351923237007346,275.9578277191176,0.3800877358538559,0
94,5.554519151917554e-10,1.7802654884867064,0.3440480130678805,0.5724260212872995,0.005034882933292951,248.21033608295122,0.4971237201474827,0
95,1.0701031966707685e-09,1.675744758663679,0.2531029505391795,0.5713771438944221,0.0050740788824071344,269.81068792709726,0.43521634780096596,0
96,1.2467006270054976e-09,1.2480565018616312,0.21488595898241666,0.5721552390050403,0.0044844398691711645,288.1628073618503,0.4524696431707802,0
97,5.293911228331826e-10,2.093554529472029,0.5243590671309138,0.5718429902255524,0.004869615157613575,241.64308676824444,0.5543946392090199,0
98,9.47844051713436e-10,4.341972450032892,0.16599474020098146,0.5737775624610918,0.005667938954457836,203.93190838904547,0.5599778355163431,0
99,5.20401827030853e-10,3.1492311208418307,-0.2511813101855128,0.5783692676982806,0.00464226884264205,215.7655945084896,0.6576180878955074,0
100,5.461987057696112e-10,0.25749634677687155,0.10847239894931726,0.577248099084206,0.005227898215682377,205.1703269433976,0.6983818908346276,0
101,5.354743386926678e-10,0.2523450512605461,0.07493058951716207,0.5758301377267322,0.005034189573264676,213.11321156312675,0.6909375092952116,0
102,6.636801269495573e-10,1.4377863517643357,0.3275915506537977,0.5778791036998033,0.004520529251434694,235.05332822370806,0.6778416475462992,0
103,1.0490923649360584e-09,1.6338227986306149,0.394204249268002,0.5737715990636438,0.005660470292770132,225.1921269608488,0.4233559879864118,0
104,6.176891727929489e-10,1.2841668202391603,0.31348890648996514,0.5773609030983257,0.004531548643773396,225.41036383604907,0.4989363879335533,0
105,5.547710253260862e-10,0.5909174488865017,0.06185468270961245,0.5768001903228854,0.004530724798526632,232.40614400645092,0.5377241384447543,0
106,7.782839969382717e-10,2.3516631611017025,0.2376835161053308,0.5738197886718379,0.006958178597728318,202.25153707666252,0.6028670250898789,0
107,6.443717311848037e-10,0.14765912192675934,0.21967683739945576,0.5746620314617371,0.006676665740464717,191.34914988021512,0.6993843136019268,0
108,5.933376064221889e-10,0.28175857325256826,0.2641869069751752,0.5765301801205058,0.006486964499617831,185.3616196620505,0.7077163569691276,0
109,6.920258937547557e-10,2.3855199688534316,0.5239293751671799,0.5753906607854034,0.005352477250247738,220.1341594109383,0.6180624143907425,0
110,6.854289988659637e-10,0.2356095957820964,0.2093126249790785,0.5761523211785351,0.0064254135040435366,185.8671367945251,0.7035933747630392,0
111,8.377506450773189e-10,1.9104187842383569,0.2706504857849629,0.5766527112596677,0.005168690897649253,232.51705242259655,0.6560747589522707,0
112,1.0636840929672619e-09,3.3216190077511536,0.6663728799308394,0.5760088548216852,0.004923851539295345,252.32964801341626,0.4844615650661134,0
113,4.787673065167147e-10,0.48074880071203,0.2839044463707669,0.5760600601178774,0.006811734974066566,175.29171504880998,0.7325093459874459,0
114,5.90401724985687e-10,0.6340222999439528,0.17487520091617692,0.5762098790569347,0.006367885836091714,189.08334538735,0.6966838038043125,0
115,5.436258362159432e-10,0.25751127363805765,0.15623130217457085,0.5758031639122532,0.006803163944743996,173.25531733235275,0.7318889883727587,0
116,1.0424669215691523e-09,1.900238545507496,0.4528221655356896,0.5770760688053022,0.00446662614382487,274.9568915912791,0.480881320471552,0
117,6.837134550346541e-10,1.4516002771852088,0.3558471243808974,0.5783564513237304,0.004701997854918275,253.16232508594453,0.4379074580794659,0
118,4.1737217730821627e-10,0.7225502819691498,0.024656811673197988,0.5806520173774699,0.005241799769707081,205.01428393297505,0.5586549667998921,0
119,1.2002687921699191e-09,6.398401065982152,-0.2952905074859313,0.5793015911100565,0.004489390748302894,262.1918189761847,0.5164439145008206,0
120,7.169656480001521e-10,1.2471756097006104,0.1959425581369796,0.5781868858942061,0.004929291521243793,239.99841357438183,0.472622635317592,0
121,6.3189172874867e-10,1.1425648178973573,0.3547633334010531,0.5784868435430467,0.005060714341457539,235.336667038746,0.5296534947810624,0
122,5.447580058748885e-10,1.4291775100829962,0.2025560963270103,0.5780749300065476,0.005005851848239086,238.85185351080693,0.5165796300503549,0
