,IMF_Mean,IMF_Std,IMF_Kurtosis,IMF_Skew,Label
35,-9.87058027322744e-09,9.678098831702649e-07,1.8239809214484453,-0.0057273234875764075,0
36,-9.968238497644284e-09,8.281567696350371e-07,-0.9966388306201406,0.019011736705607938,0
37,-1.0091091709096173e-08,1.113508014674028e-06,3.6458056521937774,0.054347045060352574,0
38,-6.3997984532368956e-09,1.1170967292478636e-06,2.335696525953717,0.07167163237261275,0
39,4.955770123889741e-10,1.199263229055823e-06,7.911654967663297,-0.18199796673150875,0
40,2.6911246602474587e-09,1.213573353186886e-06,8.210337737854019,0.08820157061816765,0
41,5.0711003368602e-09,1.1192569186344324e-06,1.9853529496544144,0.03625577257190351,0
42,-7.940621785738366e-09,1.075331838618581e-06,1.0992884028628829,0.10003878477339292,0
43,1.562791024232131e-09,1.0606720205376114e-06,3.155629475897838,0.02393458873166836,0
44,-1.877482370144704e-09,1.2256340731354368e-06,5.388856363874566,-0.005974873985577815,0
45,-7.2431826246519255e-09,1.028137671451709e-06,4.867431317249361,-0.1991087973259739,0
46,-2.959003006267167e-09,1.112083696714827e-06,1.8618017318188471,-0.03297538309721735,0
47,3.1858091577580462e-09,9.126258855392772e-07,-0.3175531894688581,0.02426025944810228,0
48,-6.804892892109272e-09,1.1005163700923494e-06,1.9676124181763104,-0.002475521346433669,0
49,-2.883035132625125e-09,9.780230082395064e-07,1.4330496782564897,-0.02152490305897223,0
50,1.8787575789275964e-08,1.4398733263242931e-06,8.329069482979937,0.12270228516653875,1
51,7.303474884662286e-08,4.168770080107426e-06,4.239395313560856,0.0281425684170506,1
52,-3.0132513787021294e-08,3.131296059145478e-06,1.4257408012345083,-0.010432741236667094,1
53,2.2474578232624932e-08,1.8275152370773102e-06,2.8928698308620646,-0.025007759368127703,1
0,-2.3140475907452448e-09,9.110665311988251e-07,10.236019612125672,0.18117605738011472,0
1,-7.70057205793265e-09,8.993452003726234e-07,0.5880846176573695,-0.02667878600913633,0
2,-2.464027335869148e-09,1.0576574178595397e-06,5.355365246952491,-0.04234792981375412,0
3,3.369572578815097e-09,8.944817163787756e-07,0.3228962137411777,0.009936474217809008,0
4,-1.0720206611417518e-08,1.1187506634498751e-06,4.612754595644198,-0.044194862317108265,0
5,-2.8672810002800945e-09,9.063797114714142e-07,3.048221579093932,0.09569586754226968,0
6,-3.608843757710226e-09,9.813034630242122e-07,2.2565878317358967,0.006087935360227897,0
7,3.6786579470716387e-09,1.2713066507403409e-06,10.87966392361925,0.06758308316253868,0
8,-9.202760267001406e-09,1.0425140013702858e-06,3.904713366236696,-0.08238658784069637,0
9,1.9822661838273808e-09,9.62209609047859e-07,2.355431029881544,0.031771942777765565,0
10,1.4987362192724486e-09,8.389530147711706e-07,0.6341605641411618,0.02553042442044522,0
11,2.5861484521326885e-09,1.159987329719324e-06,7.904116041890163,0.2309628149288108,0
12,-8.28901084306139e-09,8.875397814606165e-07,1.1990560043815126,-0.01866474465636266,0
13,-9.259517166148447e-09,1.0491621142730005e-06,2.8503478398349387,0.009250456924145358,0
14,1.5455537162862245e-09,9.979127478539977e-07,3.3035184916213485,0.11945937726329868,0
15,-3.7017521472235123e-09,9.438366568692335e-07,0.8157347748014252,-0.00510798385257251,0
16,-1.2505285790524152e-08,1.0266779114940731e-06,6.365578958264218,0.1799483279502933,0
17,-2.8435370509927398e-09,1.0262333884309543e-06,4.237458905902924,0.08984736551654643,0
18,-9.825722645756625e-09,1.041464798812235e-06,2.4662815407741348,0.07518639689208798,0
19,-1.2358195304409844e-08,9.456803796752482e-07,5.028494295344707,-0.07179999471889123,0
20,-2.6614418829780433e-09,1.165792556749696e-06,9.34425834462872,0.2074445561654084,0
21,-2.433385472079027e-10,8.754360590378384e-07,1.2053992432219882,-0.03167517217613923,0
22,-1.0585096585480111e-08,9.962829653161074e-07,-0.29723451497214537,-0.005578028296851397,0
23,-7.367487611828898e-09,8.873560371058089e-07,-0.41881576898607786,-0.0032304383951283467,0
24,5.5141485413663445e-09,1.1224101642183586e-06,6.436479929092549,0.07174452284252449,0
25,-1.153294394318362e-09,8.824232029780571e-07,1.004883356409132,0.013224094466217057,0
26,-1.506338366050655e-08,1.1196428053110377e-06,1.8569237300102224,0.02445083594078929,0
27,-2.541875655582215e-09,7.88711740725324e-07,-1.2111745562466925,6.118552440797952e-05,0
28,-9.951344161967592e-09,8.591750263932209e-07,0.5277828240595173,-0.014374535530461344,0
29,-1.563952638578059e-08,1.0682570982957606e-06,3.7458142669315135,0.057714610142983465,0
30,6.413970337213575e-09,1.2220829880748504e-06,3.6509874759242202,0.11314718426312692,0
31,-8.773345753237428e-10,1.395091308456043e-06,10.069120526829392,0.23398907905405364,0
32,-9.425949677271193e-09,8.764193052164912e-07,-1.151415690523842,0.02125974016013751,0
33,-5.8222430460239005e-09,9.419218563160822e-07,1.6587749834782282,0.002174145656731785,0
34,-8.567006407868218e-09,9.32428463172636e-07,1.4412929981921172,-0.03720610531216198,0
35,-1.348039623304651e-08,8.431878884443474e-07,1.0744685623736512,0.01817587867730605,0
36,-5.651012672294854e-09,8.165065641165514e-07,0.3031927922413846,0.0553020059216217,0
37,-6.636177759418261e-09,1.2354137660866858e-06,4.859893011616847,-0.06641175862849075,0
38,-7.443055444806736e-09,9.520513780561657e-07,2.273971900020223,0.028319071003419787,0
39,-3.047361447740633e-09,1.076642929787078e-06,3.285782395575315,-0.11811872215641757,0
40,1.9355808520759288e-09,1.0760078244331518e-06,2.9720251936526747,0.10020641256661117,0
41,-5.385467085155023e-09,1.0729115438203664e-06,1.7029205916716954,-0.03935765069422805,0
42,-4.097450986099329e-09,8.839636748397492e-07,1.1409336786227309,-0.018284701235678574,0
43,-2.8813666614792603e-09,9.660164939674022e-07,1.3093110245532715,0.0311996870234055,0
44,-4.844570561444109e-09,1.2180303972020359e-06,4.2225534227200985,0.08172802712006652,0
45,7.493113472220288e-09,1.3621422594944796e-06,7.846513121364,0.10196628614782988,0
46,-1.3129313633806578e-08,9.062132304555651e-07,2.750588456250293,0.0472377377565936,0
47,-1.1173592405169462e-09,1.2657033988411042e-06,4.94677101971042,0.06206159493859033,0
48,7.0003979373595835e-09,1.3760278085340514e-06,13.953364313598387,-0.2533809153729694,0
49,-1.0507924751516757e-08,1.0367977864461528e-06,3.5046619906786383,0.023235977158176668,0
50,-1.3231235326082768e-08,2.4304343503751877e-06,5.885408857755804,0.024994018416308075,1
51,-1.0602941095269726e-09,2.765445670522144e-06,15.768222986645016,-0.17783420584924484,1
52,2.7761825708142984e-09,2.3484839867320963e-06,12.629501177875175,0.12638498547681118,1
0,3.5048928564761866e-08,1.599958579527661e-06,-0.19512881151950048,0.004748340584293159,0
1,2.118048421205015e-08,1.5414579054208285e-06,-1.2908107052744409,-0.02570912792195889,0
2,3.0212569537540163e-08,1.679794611609749e-06,0.8777881913543268,-0.08143468544809135,0
3,2.2399625308722282e-08,1.424216808741269e-06,-1.0765998784257076,-0.02520354926461073,0
4,2.3315483249672754e-08,1.921672274888888e-06,3.8032078319263087,-0.1538528386497123,0
5,2.15212861382978e-08,1.3801765921950852e-06,-0.7399693689708218,-0.027494014474948064,0
6,3.048254976195602e-08,1.7760261604006924e-06,-0.00536030897457085,-0.04407892448569986,0
7,2.3428493411341948e-08,1.425632851615461e-06,-0.7449552140337121,-0.06357665175900666,0
8,3.6865396274513214e-08,1.5864402142054582e-06,-1.0493900716028821,-0.02008079408467673,0
9,1.7406241256127654e-08,1.9858747372158613e-06,1.0786179890907714,-0.07582385100423407,0
10,2.343858922903355e-08,1.7298225988096836e-06,-0.6806966098776104,-0.029737249277016882,0
11,2.605156734072012e-08,1.7483710084328261e-06,-0.7963249401817438,0.007082707886744563,0
12,1.3642614258738009e-08,1.4176827572671483e-06,-0.6868500053134889,-0.0002901022073214768,0
13,2.6352866754125696e-08,1.5023185013835468e-06,-1.2986457464975778,-0.02747704834135609,0
14,1.0853925943568703e-08,1.5975765916278884e-06,-0.7425864149627479,-0.045059679827738536,0
15,2.1279532776689583e-08,1.3972925294594851e-06,-1.2876076184987642,-0.028762213258922094,0
16,2.245536965096784e-08,1.9278592065699907e-06,1.4721970359966114,-0.058013814743395564,0
17,-6.47888989679598e-11,1.3799825997807005e-06,-0.9346174121966541,0.0011906922890995006,0
18,3.1805265160306743e-08,1.6829852680691168e-06,-0.5389055427429685,-0.048051536421352826,0
19,4.392445842315342e-09,1.699684671816781e-06,0.4348905672386771,0.029031133312467088,0
20,7.190189296833213e-10,1.328450084483801e-06,-0.9637412255144596,-0.024854494296120397,0
21,3.697907014413268e-08,1.568360215944854e-06,-1.242497899443728,-0.050988518181066506,0
22,2.2673197584538327e-08,1.7158869664743161e-06,-0.09570792237714,-0.002715774405010069,0
23,1.69801718315775e-08,1.327225831636513e-06,-1.274923492009437,-0.02017341475938161,0
24,5.014416483651106e-08,1.5469054339576411e-06,-1.2530534366994983,-0.04715298563026875,0
25,1.1939190437351211e-08,1.6660008576194886e-06,-0.5164563310077317,-0.032184473338773806,0
26,1.196473748794768e-08,1.295853696579091e-06,-0.927666494052216,2.8007597197411516e-05,0
27,3.4690256184174844e-08,1.582315102300883e-06,-0.9418271334361012,-0.012431712820843566,0
28,1.3566489541803047e-08,1.7527978334587243e-06,8.756394100439383,-0.3021480093942123,0
29,2.3150229315383456e-08,1.5364327989986768e-06,-0.4224780386950866,-0.042750631117933716,0
30,2.5250977809960206e-08,1.4005731803321207e-06,-1.0074364460712788,-0.058365151189878325,0
31,2.05463779029578e-08,1.4408736819705557e-06,-1.2954746961920969,-0.031490792138004375,0
32,1.2735133854511496e-08,1.5399850281881656e-06,-0.2450902943994895,-0.07422511955521888,0
33,1.9829223935920545e-08,1.5838253816432458e-06,3.063876114266712,-0.058368281586578974,0
34,1.823585534574234e-08,1.4592399566332503e-06,-0.4166875129730294,-0.03403230979717205,0
35,2.5637973860250684e-08,1.5199042777045588e-06,0.28415856906347825,-0.014016093056236521,0
36,1.7253859767174497e-08,1.524795707572211e-06,-0.7772908461193708,-0.03013036369138755,0
37,1.4535905359566593e-08,1.5037404895313475e-06,-0.8206964794681966,-0.009294823670370544,0
38,1.7167094844554613e-08,1.4671301937821215e-06,0.9849590409896308,-0.044772700927242136,0
39,1.964967552337836e-08,1.6664254324974487e-06,-0.8384116131847232,-0.06182592287622104,0
40,3.974903828910628e-08,1.3681147552823105e-06,-1.4176211211773142,-0.04016506042541986,0
41,4.0730778518269865e-08,1.7030553837131305e-06,0.6195255307816399,-0.06963960515080639,0
42,3.718177541876913e-08,1.6500285164037168e-06,-0.911615366038371,-0.05543395944533505,0
43,1.9417379389961508e-08,1.4953556094614901e-06,0.1239478268725347,-0.06839518129099302,0
44,3.1436481262930385e-08,1.4440716369952032e-06,-0.4571567590500054,-0.04304427933602453,0
45,2.7989471279959495e-08,1.4458897949118712e-06,-1.1675884785053798,-0.017418775512477745,0
46,2.290146040136473e-08,1.4036982793293264e-06,-1.211147375971825,-0.042277646408038654,0
47,1.901806397276601e-08,1.448218702404579e-06,-0.4640249099669509,0.022187895249973315,0
48,2.2787994082433865e-08,1.3988346761964276e-06,-0.832934042516353,-0.016004086606739347,0
49,2.1902614852208263e-08,1.4460851884606388e-06,-0.9119649311201284,-0.0453770309432888,0
50,1.7055017273588566e-08,1.249478682046574e-06,-0.35419733605808545,-0.0007572989099498283,1
51,1.2374551106696984e-08,1.3340515752198451e-06,-0.07242403309169809,-0.01584219363829324,1
52,6.5352523639496455e-09,1.4376511066034262e-06,2.1158652469522683,0.03751757947912798,1
53,2.2251346364236558e-08,1.2507941284642044e-06,-0.6561457888312412,-0.01325027671759278,1
0,1.1460327006388296e-08,1.946770059697034e-06,0.6508094345296276,-0.05300334297069506,0
1,-7.550253807271696e-10,2.064898318862069e-06,4.74594006403603,-0.20125797823193445,0
2,1.835754700963597e-08,1.8431731234556438e-06,1.9009491921549768,0.02381765054718164,0
3,4.257403201349397e-09,1.6399209683038854e-06,-0.4044145706251308,-0.04922695136809993,0
4,1.0940161223543607e-08,1.4487841205538734e-06,-1.4093322954105298,-0.017839305917492436,0
5,1.4616515481659592e-08,1.257821528714454e-06,-1.1077736269336276,-0.030197443897264482,0
6,3.48239669104563e-09,1.228045116955846e-06,0.40174190790830394,0.003247985152733561,0
7,1.608857525655494e-08,1.3697377613691214e-06,-0.06399897477362337,0.01695416404597631,0
8,1.915492021859277e-08,1.3508378185625315e-06,-1.319179364719811,-0.00822343044434258,0
9,1.7345022495950583e-08,1.4407227403103657e-06,-1.302614227724977,-0.005283872102786858,0
10,1.1343246992365295e-08,1.7420808137341755e-06,0.8898910993130973,0.025486091729447453,0
11,2.9178760467197876e-08,1.9119556528843987e-06,7.935220284547441,0.10618383036425233,0
12,1.0949011171925968e-09,1.3334217284370665e-06,-0.8486362028880692,-0.023550626249620867,0
13,2.0433509873341723e-08,1.6709076415540155e-06,0.8416758607586412,-0.039177421584756865,0
14,5.307572951788105e-09,1.4015471652363268e-06,3.423785223241458,-0.14201579044404164,0
15,2.4803317469431578e-08,1.5325437412291344e-06,0.2870511558911613,-0.05981455431089154,0
16,1.1319403812463416e-08,1.5630366115620424e-06,-0.5944165876285465,-0.0046399784567479506,0
17,2.39885784582221e-08,1.3667952330265464e-06,-0.6513049913480873,-0.025905638785769576,0
18,1.064856929657637e-08,1.8323590629140004e-06,2.884201464921976,-0.12940332029571422,0
19,2.2769592747475395e-08,1.3380122337188205e-06,-0.8354863383781752,-0.05153047346550967,0
20,1.8370338978656574e-08,1.684936507022436e-06,1.0424333818784053,-0.07022427128673682,0
21,7.724363809718148e-09,1.4066784974793536e-06,-0.020303947896966438,-0.04655964913590619,0
22,1.9068298589714434e-08,1.5340987458842946e-06,-1.02476734896987,-0.01652656906031945,0
23,1.018835138044966e-08,2.2033941248982397e-06,4.315823695826338,-0.13148700223928614,0
24,1.3462119790338526e-08,2.0278243745815025e-06,1.5845493998245177,-0.023079323522466715,0
25,2.256783693244598e-08,1.997341883215662e-06,2.027369051210795,-0.050609764184570916,0
26,2.821544484553675e-08,1.4567415299404625e-06,-1.4001613810351987,-0.0319187643036164,0
27,2.8583461293542332e-08,1.3761408300028627e-06,-1.388996040999563,-0.04206095102148681,0
28,2.086662749650279e-08,1.4277575162468266e-06,-0.4953739600088487,-0.06083025020824085,0
29,1.1091700630111374e-08,1.4029713944852376e-06,-0.7773327778077399,-0.011870595166215992,0
30,2.5391332459787793e-08,1.8305305569208703e-06,0.10702067510854674,-0.0675467790359892,0
31,2.0974207086196236e-08,1.3669964750833212e-06,-1.3395076887400277,-0.026778784615638068,0
32,1.985688971182357e-08,1.3882145279139744e-06,-1.2661197595996312,-0.004427598602057668,0
33,3.2695288788910164e-08,1.6346443831074831e-06,-1.3437666791845286,-0.03037835600507821,0
34,2.216055054786816e-08,1.8160144279401642e-06,0.15294952711496898,-0.03127922425843895,0
35,4.008433816038636e-08,2.075074913284061e-06,1.5660460626233892,0.030284417212761563,0
36,1.8390429594238567e-08,1.8725212221038697e-06,-0.13992270328413614,-0.0414605334232722,0
37,2.12649082282236e-08,1.9352426335219448e-06,-0.4049646915564136,-0.02564467585804069,0
38,2.071435265171965e-08,2.2258521684282e-06,7.290141410391418,0.009009613567351922,0
39,3.9838905788809176e-08,1.5661873529562888e-06,-1.3970515242904817,-0.03974371002482277,0
40,-4.174577145125721e-09,1.4196525021083518e-06,-1.4210006112343574,-0.004586976722820686,0
41,1.1369865577597496e-08,1.6813233209760185e-06,-0.9578960980441752,-0.0011422294403987507,0
42,3.12414615236822e-08,1.7573194494805381e-06,-0.4412076478529428,-0.07598173359895187,0
43,3.257672789451257e-08,1.4948718649116466e-06,0.1782010435265078,0.023096931010395214,0
44,2.2830069179154303e-08,1.6787102738059885e-06,-0.8143284179034724,-0.014770344912020757,0
45,1.372464920483274e-08,1.7974821342934208e-06,1.5643551585605133,-0.09502154398231133,0
46,1.5141979955493168e-08,1.5048290355671861e-06,-1.0637384308049889,-0.0316184617850116,0
47,1.8135451861248183e-08,2.084172998627008e-06,12.778125858587812,0.1983035780030248,0
48,3.148593650996334e-08,2.3138886709473917e-06,1.1707221199284206,-0.01035495003362251,0
49,9.138478499134029e-09,1.9575452871799275e-06,-0.01755126641815652,-0.05230342651231362,0
50,2.404062854411437e-08,1.664684111398383e-06,-0.5795189778247098,-0.010306464637050636,0
51,3.0823041143349004e-08,1.5755228415325313e-06,-1.559550689396625,-0.02603442898918051,0
52,4.1835020059263385e-08,1.5541119640381896e-06,-1.3835016511311933,-0.05510350038993904,0
53,2.9009309917040073e-08,1.694594258858028e-06,-1.3196915141601626,-0.012857730905007102,0
54,2.888999928845855e-08,1.8014912572993497e-06,-0.8290815115833965,-0.01669563154915538,0
55,2.240779875514504e-08,1.7422163483395008e-06,-1.1750933064598348,-0.033714544087802306,0
56,3.129095973130724e-08,1.6301475215053822e-06,0.02728384815605001,0.03532273151840401,0
57,3.0008986192567835e-08,1.5033501928654742e-06,-1.484738209450696,-0.03575751848572069,0
58,1.2800547324007792e-08,1.3949155538733083e-06,-1.395387790975403,-0.011471333880125506,0
59,1.7949679967523757e-08,1.510232422082399e-06,-1.4988967672417013,-0.02470205750169281,0
60,2.5172241689632156e-08,1.519035126862013e-06,-1.395087614947634,-0.0326900870655451,0
61,2.810488632109037e-08,1.5516483938526594e-06,-1.488822469621059,-0.029650623807467892,0
62,2.6051738396086694e-08,1.5294465954239119e-06,-1.4242035231171233,-0.02979586784018835,0
63,3.3708291657103884e-08,1.6151790391544868e-06,-1.291610324894768,-0.0215016125291548,0
64,2.3774562469179043e-08,2.1786691561836536e-06,5.2476155929289545,-0.17418457024406978,0
65,2.4099713474809082e-08,1.3532874944475849e-06,-1.09616766003107,-0.01424734475915356,0
66,4.0895926139420896e-08,1.5366684177393218e-06,0.5544167132305113,0.04220279841110667,0
67,2.0374851550517835e-08,1.8532536227398613e-06,0.2909411840288123,-0.10526017264185396,0
68,2.8004750119801294e-08,1.6753155102650303e-06,2.305907974354631,-0.13355705688520095,0
69,1.8025052920693312e-08,1.697290737958877e-06,-0.8055834907291564,-0.008707293369403448,0
70,2.0005762909762914e-08,1.4946439079832343e-06,-1.2358926850506091,-0.019297465294707668,0
71,1.5200653595359742e-08,1.6908770565597081e-06,0.44990931555197866,-0.07340215423046771,0
72,9.195145820737607e-09,1.6726989534222862e-06,-0.261589796935195,-0.016189028624057474,0
73,1.0906433952049863e-08,1.7216891024981808e-06,2.2907861114192407,-0.08578882975971128,0
74,2.7850054988195784e-08,1.7584058780309967e-06,1.4097144294114647,0.0069046604829120966,0
75,1.3771602843466857e-08,1.6254779560406318e-06,-1.0778871162542658,-0.05312045265605757,0
76,1.804132800092496e-08,1.7035147852725261e-06,-0.5206266235522095,-0.017341140789257914,0
77,1.2262144800211089e-08,1.4606646779568496e-06,-0.5743022891077579,-0.02937609133157026,0
78,3.504620279423327e-08,1.991394073330617e-06,0.7552316910822854,-0.026695127656544103,0
79,8.493984640197039e-09,1.4605416055217438e-06,0.283952933041685,-0.0012380545808269698,0
80,2.390188760241432e-08,1.4483088255423744e-06,-1.2984818128074032,-0.020581983006030476,0
81,1.2100936467108718e-08,1.5091586717045118e-06,-1.4272729522637495,-0.013862758889832323,0
82,7.529823088317394e-09,1.466209476134334e-06,-1.3846417350535445,-0.011151451730198715,0
83,8.997490965500329e-09,1.4880529817610585e-06,-0.34946813164288626,-0.03578901679810603,0
84,1.784608701772179e-08,1.7912401380262009e-06,-0.2425008995486988,-0.04807176461544865,0
85,2.285959178855724e-08,1.5406977826558986e-06,-1.0472654869345586,-0.0016287889230831645,0
86,2.5161355116524298e-08,1.827662880909113e-06,1.3547905336871071,0.015216600058154013,0
87,2.2656734366439023e-08,1.561722453607224e-06,-1.429135957056873,-0.02738929113233742,0
88,1.676060585636869e-09,1.407359010294891e-06,-1.3940673083989683,0.00022944477859035,0
89,1.3764767584475196e-08,2.2723333924944024e-06,13.913626878160649,-0.24414048368971905,0
90,2.1835997311864922e-08,1.5012532002909755e-06,-1.3392429219710642,-0.017811913747537104,0
91,1.507773105773147e-08,1.9087705913429628e-06,14.497759742257733,-0.3123351474592273,0
92,1.2687265196882209e-08,2.1053325690223785e-06,4.282320796393847,-0.16320260720123728,0
93,1.906866894215445e-08,1.4781587341390258e-06,1.2983956270229644,0.04439272522910562,0
94,4.895046222884543e-09,1.9447660515677105e-06,1.5424300205657169,-0.1160758890899305,0
95,1.130038772622316e-08,1.4165392860596355e-06,-1.2230341343286577,-0.0067116798870379395,0
96,2.997166150455801e-08,1.881630312238635e-06,4.848876215154188,-0.20040969129101724,0
97,-2.5060618946795946e-10,1.4750167692300275e-06,0.9664031367819326,-0.01978114468840786,0
98,3.17164457773923e-08,1.762870094284861e-06,-0.11823744152885628,-0.08799150626371101,0
99,1.8532494588943115e-08,1.5088486172597354e-06,0.3849608718091826,0.053561015994603965,0
100,1.3741680581251094e-09,1.5203026353863036e-06,4.535136431507702,0.12037134005478455,1
101,-1.9258119533458833e-08,3.2192298104467925e-06,11.671368155070345,-0.11705041320888585,1
102,-4.825585047831322e-08,3.2076747161709253e-06,7.374016350299674,-0.006501223637338378,1
103,-3.0700047766201766e-08,3.031784207598128e-06,3.996964089500199,-0.0035724639752160257,1
104,2.489535393743896e-08,2.2355850631050757e-06,6.6779410437213,0.044309650744440286,1
0,8.700359800601806e-09,1.6690185219494953e-06,-1.306069298551256,-0.01829727830030201,0
1,2.800293312621684e-08,2.7655021215057515e-06,4.080213030219603,-0.06604911721207635,0
2,1.161719370309134e-08,1.722173606460068e-06,-1.0694442547880978,-0.006466974928398002,0
3,1.6542860740193892e-08,1.9692048597753584e-06,6.901991182188656,0.06749758523877349,0
4,1.5311394691480935e-08,1.997413649823578e-06,1.255348514876057,0.02793148097713433,0
5,6.6892357094178055e-09,1.665771427641371e-06,1.456328979013911,-0.01705356454170203,0
6,1.9202952739116603e-08,1.7526347113860596e-06,0.17159386976079993,-0.055748777826246335,0
7,1.565754977775279e-08,1.7889486515763023e-06,-0.2878717191689488,-0.008970977728918044,0
8,1.9209220159003044e-08,1.916202019136036e-06,5.09532248134863,-0.0059938127956502074,0
9,1.882427649404854e-08,1.8582491579868736e-06,4.459111391517293,-0.12154320171113245,0
10,1.4285495670146417e-08,1.7073911039574454e-06,0.9025125750595032,-0.034113186883749175,0
11,9.591244732088758e-09,1.9784752263968145e-06,1.2779727640354521,-0.07496121101802122,0
12,1.6140926699079993e-08,1.789747736800936e-06,0.25854094811587736,-0.04788256382221688,0
13,3.521457552400897e-08,1.908254077132104e-06,4.1445194491811685,-0.09085544969478117,0
14,3.1565704174639656e-08,2.065246531823385e-06,2.4751338871092217,0.05963436121203474,0
15,2.4807412427117512e-08,1.7677375841909454e-06,1.9435564919631825,-0.07441041979832343,0
16,2.7355491439788867e-08,1.83772205477197e-06,-0.037423080410714515,-0.017150191072802176,0
17,1.2212550144184804e-08,2.161069901977325e-06,4.3006006694419066,-0.11638615331040872,0
18,1.7677456563310765e-08,1.677446075842703e-06,-0.26207781074742803,0.024179003900739827,0
19,2.9737848711074282e-08,1.781642087406916e-06,-0.498825424414576,-0.052883498232163886,0
20,3.1477516602876816e-08,1.7455746662702756e-06,-1.065070082567476,-0.04167956813365118,0
21,1.23393143871103e-08,1.8376757080532432e-06,0.03161361399745166,0.03772480463057224,0
22,1.415072601427321e-08,1.5806033646489487e-06,1.3240618770551906,0.07832887314769188,0
23,2.6156118649702336e-08,1.7170339841633078e-06,-1.138626052183647,-0.02674512213748986,0
24,3.182110149203977e-08,2.019608451233153e-06,2.106969540493621,0.0029830777798112453,0
25,1.5111250480588342e-08,1.9047262573183518e-06,2.2454993606160336,-0.02372336372975741,0
26,2.3660205955931133e-08,1.86233295169234e-06,0.9417985744866469,-0.030993439710937168,0
27,2.9564522317110163e-08,1.6076597567219416e-06,-0.4573078020118513,-0.008942395337112692,0
28,2.9960752768056674e-08,2.036910415939301e-06,0.84380413160945,-0.01970957474016443,0
29,2.024365806229656e-08,1.515292305763527e-06,-0.6578053475209966,-0.02504489932577938,0
30,3.601486604951831e-08,2.1551724703934638e-06,1.4302233764480397,-0.08273179879101945,0
31,1.2477092221386784e-08,1.6041442411940632e-06,0.6470475096081318,0.07727971922924308,0
32,2.9164355094126873e-08,1.8658303463872367e-06,-0.3930423097173099,-0.01747163172233216,0
33,1.5626132130875858e-08,1.9236106109561937e-06,1.9734996413796688,-0.07213238050181248,0
34,3.698268923724302e-08,1.558258165020964e-06,-1.4011775847092758,-0.04341941900867183,0
